PROVIDER_NUMBER,FYB,FYE,STATUS,Hha_Name,Street_Addr,City,State,Zip_Code
527310,01-JUL-10,30-JUN-11,Settled,HOSPICE ADVANTAGE  INC,3325 BEHRENS PARKWAY,SHEBOYGAN,WI,53081-1255
227421,01-JAN-98,30-JUN-98,Settled,FAMILY HOME CARE  INC.,34 PLEASANT STREET,SPENCER,MA,01562-
679507,01-JAN-10,31-DEC-10,Settled,ROCK BRIDGE HOME HEALTH AGENCY,3509 W. UNIVERSITY DR  STE 4,EDINBURG,TX,78539
239064,01-JAN-11,31-DEC-11,As Submitted,SOUTHEAST HOME HEALTH CARE LLC,26771 WEST TWELVE MILE ROAD STE 103A,SOUTHFIELD,MI,48304
108483,01-JAN-11,31-DEC-11,As Submitted,AMERICAN HOME HEALTH AGENCY,5803 NW 151 ST STE 201,MIAMI LAKES,FL,33014
239135,15-SEP-10,31-DEC-10,Settled,APOLLO HOME CARE  INC.,3058 METRO PKWY SUITE 205,STERLING HEIGHTS,MI,48310-3680
527240,01-JAN-10,31-DEC-10,Settled,PROFESSIONAL HOME CARE SERVICE,10827 W. LINCOLN AVE,WEST ALLIS,WI,53227
109090,01-JAN-11,31-DEC-11,As Submitted,APPLE HEALTH CARE SERVICES  LLC,664 EAST 25 ST  STE 103,HIALEAH,FL,33013
679609,01-JAN-11,31-DEC-11,As Submitted,NCJ HEALTH SYSTEM  INC,9888 BISSONNET STREET  SUITE 440,HOUSTON,TX,77036-8038
398064,01-JAN-11,31-DEC-11,As Submitted,AMERIBEST HOME CARE  INC,926-928 RACE STREET  SUITE 2A,PHILADELPHIA,PA,19107-2437
407030,01-JAN-11,31-DEC-11,As Submitted,LUZ DE ESPERANZA HOME CARE INC,BDA. FELIX CORDOVA DAVILA # 126,MANATI,PR,00674
037063,01-JAN-97,01-OCT-97,Reopened,OLSTON HEALTH SERVICES,101 NORTH WILMONT RD STE. 470,TUCSON,AZ,85711
327113,01-JAN-11,31-DEC-11,Settled,VICTORY HOME HEALTH,2810 HOT SPRINGS BLVD,LAS VEGAS,NM,87701
467320,03-JUN-11,31-DEC-11,Settled,LIFETOUCH HOME HEALTH,545 W. 600 S.,BOUNTIFUL,UT,840108102
367792,01-JAN-11,31-DEC-11,Settled,BEST NURSING CARE  INC.,4440 PROFESSIONAL PARKWAY,GROVEPORT,OH,43125
297078,01-MAR-10,28-FEB-11,Settled,ALL CARE HOME HEALTH,2575 MONTESSOURI  SUITE 100,LAS VEGAS,NV,89117-3041
679559,01-JAN-11,31-DEC-11,Settled,ASCENSIA HOME HEALTH  INC,6322 SOVERIGN DR  SUITE #260,SAN ANTONIO,TX,78229-5134
109509,01-JAN-11,31-DEC-11,Settled,CONCENTRIC HOMECARE LLC,227 CENTRAL AVE,SARASOTA,FL,34236
239046,01-JAN-11,31-DEC-11,As Submitted,NEXUS HOME HEALTH CARE,19500 MIDDLEBELT RD STE 240,LIVONIA,MI,48152
398149,19-NOV-10,31-DEC-10,Settled,MAXIM HEALTHCARE SERVICES  INC.,2314 W 8TH STREET,ERIE,PA,165054426
148084,01-JAN-10,31-DEC-10,Settled,EVEREST HOME HEALTHCARE INC.,10035 GRAND AVENUE  SUITE 300,FRANKILIN PARK,IL,60131
678214,01-JUN-98,02-FEB-99,Settled,RINDI BROUSSARD HOME HEALTH,303 WEST WALLACE,SAN SABA,TX,76877
248113,09-NOV-10,31-DEC-10,Settled,ALLIANCE HHC & NURSING SERVICES,1405 N LILAC DRIVE  STE 218,GOLDEN VALLEY,MN,55422-4546
497545,01-JAN-11,31-DEC-11,As Submitted,SOUTHWEST VA HHC,2752 GLENDALE RD STE A,GALAX,VA,24333
447570,01-JAN-11,31-DEC-11,As Submitted,STILL WATERS HOME HEALTH AGENCY,5454 LAKE VILLIGE DRIVE,MEMPHIS,TN,38125-4107
368013,01-JAN-06,31-DEC-06,Settled,NORTHEASTERN HOME NURSING,1569 WOODLAND ST NE #8,WARREN,OH,44483
107147,01-OCT-06,16-JAN-07,Settled,MID-SOUTH HHA - PANAMA CITY,2931 HIGHWAY 77 NORTH,PANAMA CITY,FL,03240-5
067439,01-JAN-07,07-SEP-07,Settled,HEALTH PLUS HOME CARE SERVICES,3000 S JAMAICA CT,AURORA,CO,80014
197725,01-JAN-08,31-DEC-08,Settled,SHREVEPORT HOME CARE,820 JORDAN STREET  SUITE 580,SHREVEPORT,LA,71101
058312,01-JAN-10,31-DEC-10,Settled,PATIENT CARE HOME HEALTH SERVICES,4959 PALO VERDE ST. STE 206C -6,MONTCLAIR,CA,91763
047020,01-JAN-11,31-DEC-11,As Submitted,SPRINGDALE HOME CARE SERVICES LLC,409 WEST MAPLE AVENUE,SPRINGDALE,AR,72765-5333
467232,01-JAN-11,31-DEC-11,As Submitted,LEGACY HEALTHCARE  INC.,3135 NORTH FAIRFIELD RD # A,LAYTON,UT,84041
458161,01-SEP-97,31-AUG-98,Settled,FT. STOCKTON HOME HEALTH  INC,2609 W 9TH STREET,FT. STOCKTON,TX,79375
337079,01-JAN-11,30-SEP-11,Settled,CAYUGA COUNTY HEALTH DEPT.,8 DILL STREET,AUBURN,NY,13021
677930,01-JAN-11,31-DEC-11,As Submitted,WESTNET HEALTHCARE PLUS  INC.,7457 HARWIN DR.  SUITE 296,HOUSTON,TX,77036
679090,01-JAN-11,31-DEC-11,As Submitted,TEXAS HOME HEALTH-LONGVIEW,3220 NORTH 4TH STREET,LONGVIEW,TX,75605-5169
458256,01-OCT-95,15-JUL-96,Settled,MEDLODY HOME CARE  MISSION,2517 EAST GRIFFIN PARKWAY,MISSION,TX,78572
058067,01-JAN-11,31-DEC-11,As Submitted,MILLENNIA HOME HEALTH CARE,3731 WILSHIRE BLVD.  SUITE 516,LOS ANGELES,CA,90010
497485,01-JAN-11,31-DEC-11,As Submitted,FAMILY CARE HOME HEALTH  INC.,413 STUART CIRCLE #120,RICHMOND,VA,23220
457812,01-MAY-10,30-APR-11,Settled,DOCTORS APPROVED HOME HEALTH  INC.,10925 ESTATE LANE STE W330,DALLAS,TX,75238
447138,01-JAN-10,31-DEC-10,Settled,CEDAR CREEK HOME HEALTH CARE  INC,1535 MT JULIET RD,MT JULIET,TN,37122
377691,01-OCT-10,30-SEP-11,As Submitted,MAYS HOUSECALL HOME HEALTH  INC TULS,1312 S GARNETT - STE A,TULSA,OK,74128
057003,01-JAN-11,31-DEC-11,As Submitted,SUTTER VNA - SAN FRANCISCO,1 SOUTH VAN NESS AVE  8TH FLOOR,SAN FRANCISCO,CA,94103
397002,01-JUL-10,30-JUN-11,Settled,VIS. NURSE ASSOC. OF ST. LUKE S,1510 VALLEY CENTER LV CORPORATE CENT,BETHLEHEM,PA,18017
207072,01-OCT-07,30-JUN-08,Settled,EASTERN MAINE HOMECARE - SVHC,14 ACCESS HIGHWAY,CARIBOU,ME,04736
197615,01-JAN-97,31-DEC-97,Settled,HEALTHLINK HOME CARE OF NEW ORLEANS,3350 RIDGELAKE DR. SUITE 180,METAIRIE,LA,70002
367453,01-JAN-97,01-JUN-97,Reopened,FIDELITY-CINCINNATI,ONE VANTAGE WAY  SUITE B-300,NASHVILLE,TN,37228
368223,01-JAN-10,31-DEC-10,Settled,A TO Z HEALTH CARE  INC,955 COMMERCE DRIVE,PERRYSBURG,OH,43551
747036,01-JAN-11,31-DEC-11,As Submitted,HOME CARE OPTIONS OF HOUSTON,6639 SULLIVAN RD,GREENWELL SPRINGS,LA,70739-3112
368095,01-JAN-11,31-DEC-11,Settled,NATIONWIDE HEALTHCARE  LLC,5700 CHEVROLET BLVD.,PARMA,OH,44130
147182,01-JAN-11,30-DEC-11,As Submitted,INTERIM HEALTHCARE,10735 S CICERO AVE. SUITE 100,OAK LAWN,IL,60453
109230,01-JAN-11,31-DEC-11,As Submitted,PRINCESS HOME HEALTH AGENCY INC.,535 EAST 25 STREET,HIALEAH,FL,33013
679617,01-JAN-11,31-DEC-11,As Submitted,BAYSIDE SOLUTIONS  INC.,3518 SOUTH ALAMEDA,CORPUS CHRISTI,TX,78411-1722
458104,01-JAN-98,29-MAY-98,Settled,TORCH HEALTH CARE,4605 JACKSBORO HIGHWAY,WICHITA FALLS,TX,76302
458432,01-JAN-98,31-DEC-98,Settled,ALLCARE HOME & COMMUNITY SUPPORT SER,2305 OAK LANE  BLDG. 4A-113,GRAND PRAIRIE,TX,75051
747215,01-JAN-11,31-DEC-11,As Submitted,SHILOH FIRST HEALTH CARE  INC,15611 OLETA LANE,SUGAR LAND,TX,77478
157609,01-JAN-11,31-DEC-11,Settled,ACTIVE HOME HEALTH CARE  LLC,2146 45TH ST.,HIGHLAND,IN,46322
747206,01-JAN-11,31-DEC-11,Settled,PRECIOUS CLEO HEALTH SERVICES,7206 LINCOLN HEIGHTS,RICHMOND,TX,77407
059056,01-JAN-11,31-DEC-11,As Submitted,PROFESSIONAL HOME HEALTH CARE  INC.,415 E HARVARD ST.  SUITE 205,GLENDALE,CA,91205
059244,22-MAY-10,31-DEC-10,Settled,MAGNIFICENT HEALTHCARE SYSTEMS  INC,5924 E LOS ANGELES AVE  SUITE S,SIMI VALLEY,CA,93063
677620,01-MAY-10,30-APR-11,Settled,DOR-AN S HOME HEALTH SERVICES INC,518 E MAIN ST STE B&C,ROBSTOWN,TX,78332
227501,01-JAN-11,31-DEC-11,As Submitted,DIVINE HOME HEALTH CARE,910 BOSTON POST RD,MARLBOROUGGH,MA,01752
017154,01-JAN-11,31-DEC-11,As Submitted,AMEDISYS HOME HEALTH - IRONDALE,5959 SOUTH SHERWOOD FOREST BLVD,BATON ROUGE,LA,70816-6038
459443,01-AUG-99,28-FEB-00,As Submitted,WILKERSON HEALTH CARE MGM,420 GREENVIEW DRIVE,TEMPLE,TX,76054
157420,01-JAN-98,31-DEC-98,As Submitted,MHC OF INDIANA  INC.,2714 UNION AVE EXTD,MEMPHIS,TN,38112
107774,01-OCT-10,30-SEP-11,Settled,PALM SERRA INC DBA ASSOC HOME HEALT,2370 DREW STREET  SUITE # A,CLEARWATER,FL,33765
157578,01-JAN-10,31-DEC-10,Settled,AMEDISYS HH OF BLOOMINGTON,5959 SOUTH SHERWOOD FOREST BLVD,BATON ROUGE,LA,70816-6038
067466,01-JAN-11,31-DEC-11,As Submitted,MAXIM HEALTHCARE - LA JUNTA,317 W 3RD ST  STE 100,LA JUNTA,CO,81050
307031,01-JAN-11,31-DEC-11,Settled,PEMI-BAKER HOME HEALTH & HOSPICE,101 BOULDER POINT DR SUITE 3,PLYMOUTH,NH,03264
743182,01-JAN-09,31-DEC-09,Settled,ALLIANCE HEALTHCARE SERVICES LP,10935 ESTATE LN  SUITE 271,DALLAS,TX,75238
677659,01-JUL-99,30-SEP-99,Settled,STARR HOME HEALTH AGENCY,609 WEST 2ND STREET,RIO GRANDE CITY,TX,78582-3101
347241,01-JAN-11,31-DEC-11,As Submitted,NATIVE ANGELS HOME HEALTH  INC.,201 EAST LIVERMORE DRIVE,PEMBROKE,NC,28372
377660,01-JAN-11,31-DEC-11,As Submitted,INDIAN TERRITORY HOME HEALTH & HOSPI,112 N BROADWAY,WALTERS,OK,73572
677735,01-JAN-11,31-DEC-11,As Submitted,NURSING SVR & CONSULTANTS OF LAREDO,,BENAVIDES,TX,78341-0398
747014,01-JAN-11,31-DEC-11,As Submitted,AMERIPRO HEALTHCARE GROUP  LLC,6601 CYPRESSWOOD DR.  STE 102,SPRING,TX,77379
059131,01-JAN-11,31-DEC-11,As Submitted,KLM HOME HEALTH  INC.,14640 VICTORY BLVD. SUITE 222,VAN NUYS,CA,91411
059010,01-JAN-11,31-DEC-11,As Submitted,CENTRAL COAST HOME HEALTH  INC.,253 GRANADA DR  SUITE D,SAN LUIS OBISPO,CA,93401
347243,01-JAN-11,31-DEC-11,Settled,BAYADA HOME HEALTH CARE -RALEIGH,5505 CREEDMOOR ROAD  SUITE 205,RALEIGH,NC,27612-6352
459332,01-AUG-01,19-JUL-02,Settled,HOME HEALTH ETC,7000 REGENCY SQUARE  SUITE 132,HOUSTON,TX,77036
677238,01-JAN-11,31-DEC-11,Settled,SUNGLO HOME HEALTH - HARLINGEN,3201 S. EXPRESSWAY 83,HARLINGEN,TX,78550
557575,01-JAN-98,31-JUL-98,Settled,PINNACLE HOME HEALTH CARE,732 N. DIAMOND BAR BLVD. SUITE 218,DIAMOND BAR,CA,91765
337422,01-JAN-10,31-DEC-10,Settled,DATAHR HOME HEALTH CARE INC.,120 WEST JOHN STREET,HICKSVILLE,NY,11801
377248,01-MAY-10,30-APR-11,Settled,PANHANDLE HOME HEALTH & HOSPICE  INC,1203 N ELLISON,GUYMON,OK,73942
197752,01-AUG-10,31-JUL-11,Settled,COMMUNITY HHC OF LAFAYETTE,327 IBERIA STREET SUITE 5,YOUNGSVILLE,LA,70592
679326,01-JAN-11,31-DEC-11,Settled,A-1 HOME CARE,2401 S. STEMMONS FWY  SP 1306,LEWISVILLE,TX,75067
108138,01-JAN-11,31-DEC-11,As Submitted,SOUTHEAST HOMECARE ACQUISITION CORP,3355 NW 55 STREET,FORT LAUDERDALE,FL,33309
377523,01-MAR-97,28-FEB-98,As Submitted,COMMUNITY CARE HOME HEALTH  INC.,925 WEST HIGHWAY 152,MUSTANG,OK,73064
679481,01-JAN-10,31-DEC-10,Settled,AFFORDABLE HOME HEALTH,2318 SHILOH LANE,MESQUITE,TX,75181
109463,01-JAN-11,31-DEC-11,Settled,CHOICE ONE HOME HEALTH  INC,7811 SW 24TH ST.  SUITE 132,MIAMI,FL,33155
557408,02-OCT-97,31-DEC-97,Settled,ABSOLUTE QUALITY CARE  INC.,16200 VENTURA BLVD STE 328,ENCINO,CA,91436
677482,01-JAN-97,31-DEC-97,Settled w/Audit,TOTAL HOME HEALTH CARE,3040 WICHITA COURT,FORT WORTH,TX,76140
207063,01-JAN-98,31-DEC-98,Settled,HOME CHOICE HEALTH CARE  INC.,RR 2  BOX 13  ROUTE 27,BELGRADE,ME,04917
227417,01-SEP-97,31-AUG-98,As Submitted,HOME HEALTH PLUS  INC.,166 NORTH MAIN STREET,ANDOVER,MA,01810
097034,01-JUL-96,31-JUL-97,Settled,HOUSECALL HOME HEALTH  INC.,801 PENNSYLVANIA AVE. SE  SUITE 350,WASHINGTON,DC,20003
678032,01-JAN-10,31-DEC-10,Settled,PRECIOUS CARE HOME HEALTH INC.,811 S. CENTRAL EXPRESSWAY #304,RICHARDSON,TX,75080
678402,01-JAN-97,31-DEC-97,Settled,DYNAMIC CARE HOME HEALTH AGENCY INC,1001 N BECKLEY SUITE 320B,DESOTO,TX,75115
678477,01-JUL-97,30-JUN-98,Settled,LALLIER HOME HEALTH SERVICES,3109 POINT EAST,MESQUITE,TX,75150
247037,01-JAN-98,31-OCT-98,Settled,PCNS,130 ORIOLE ST E SUITE 1,SANDSTONE,MN,55072
527090,01-JAN-99,31-DEC-99,Settled,LINCOLN COUNTY HOME HEALTH,607 NORTH SALES STREET,MERRILL,WI,54452-
557745,01-JUL-99,30-JUN-00,Settled,GLOBAL HOME HEALTH SVC.  INC.,3660 WILSHIRE BLVD. STE M-2,LOS ANGELES,CA,90010
497651,01-JAN-10,31-DEC-10,Settled,RESCARE HOMECARE - NORFOLK,885 KEMPSVILLE RD  SUITE 314,NORFOLK,VA,23502
107588,01-SEP-10,31-AUG-11,Settled,BOYLSTON INC DBA ASSOC HOME HEALTH,4714 N.ARMANIA AVENUE  SUITE # 101,TAMPA,FL,33603
297090,01-JAN-01,12-JAN-02,Settled,BAMNA HOME HEALTH CARE,8068 W. SAHARA SUITE E,LAS VEGAS,NV,89117
227112,01-JUL-96,30-SEP-96,Settled,WESTPORT HOME HEALTH AGENCY,856 MAIN ROAD,WESTPORT,MA,02790
227460,20-MAR-97,31-DEC-97,Settled,PROFESSIONAL PROVIDERS,85 CONSTITUTION LANE,DANVERS,MA,01960
017013,01-JAN-10,31-DEC-10,Settled,GENTIVA HEALTH SERVICES,557 GLOVER STREET SUITE 5,ENTERPRISE,AL,36330-2070
058414,01-JAN-11,31-DEC-11,As Submitted,SUNSHINE HOME HEALTH SERVICES  INC.,3336 SOUTH ROBERTSON BLVD SUITE A,LOS ANGELES,CA,90034-3357
058425,01-JAN-11,31-DEC-11,As Submitted,WARM SPRINGS HOME HEALTH  INC.,54 WHITNEY PLACE,FREMONT,CA,94539-7662
187136,01-JAN-11,31-DEC-11,As Submitted,KENTUCKY HOMECARE OF HENDERSON  LLC,420 W. PINHOOK ROAD,LAFAYETTE,LA,70503
267168,01-JAN-11,31-DEC-11,As Submitted,F.C. OF MISSOURI,777 EAST BATTLEFIELD STE 101B,SPRINGFIELD,MO,65807
058495,01-JAN-11,31-DEC-11,As Submitted,HOMEHEALTH SOLUTION INC,17000 VENTURA BLVD STE 201,ENCINO,CA,91316
107636,01-JAN-10,31-DEC-10,Settled,FAITH HOME HEALTH,300-31ST NORTH #204,ST. PETE,FL,33713
148165,01-JAN-11,31-DEC-11,Settled,ILLINOIS PROFESSIONAL HOME HEALTH,5550 W TOUHY AVENUE STE. 301,SKOKIE,IL,60077-3254
377162,01-OCT-10,30-SEP-11,Settled,HEALTHBACK HOME HEALTH OF EASTERN,7504 N. BROADWAY EXTENSION,OKLAHOMA CITY,OK,73116
453165,01-JAN-10,31-DEC-10,Settled,ANOINTED HOME HLTH CARE SRVS.  INC.,6767 SOUTHWEST FREEWAY  SUITE 220,HOUSTON,TX,77074
679578,01-JAN-10,31-DEC-10,Settled,DALLAS CARESERVICES  LLC,6310 LBJ FREEWAY  SUITE 208,DALLAS,TX,75240-6401
147993,01-JAN-10,31-DEC-10,Settled,ADVANCE HOME HEALTH  INC.,800 ROOSEVELT ROAD  BLD C,GLEN ELLYN,IL,60137
367603,01-JAN-10,31-DEC-10,Settled,A-1 ASSOCIATED NURSES INC,1298 ASHLAND RD,MANSFIELD,OH,44905
047173,01-JAN-11,31-DEC-11,As Submitted,CARE IV HOME HEALTH,1008 W MAIN ST,RUSSELLVILLE,AR,72801-2816
109214,01-JAN-11,31-DEC-11,As Submitted,MARCIALED HEALTHCARE CORP,5209 NW 74 AVE  STE 217,MIAMI,FL,33166
677975,01-JAN-11,31-DEC-11,As Submitted,ST DAVID HOME HEALTH INC,7322 SW FREEWAY STE 490,HOUSTON,TX,77074
108461,01-JAN-11,31-DEC-11,As Submitted,HYGEIA HOME HEALTH  LLC,13787 BELCHER ROAD SOUTH SUITE 200,LARGO,FL,33771
367779,01-JAN-11,31-DEC-11,As Submitted,PT HOME CARE OF OHIO,4500 ROCKSIDE ROAD #460,INDEPENDENCE,OH,44131
747227,01-JAN-11,31-DEC-11,As Submitted,MANA HOME HEALTH AAGENCY  LLC,20406 CANYON SHADOW DRIVE,KATY,TX,77450-8731
337408,01-JAN-11,31-DEC-11,As Submitted,LITSON CERTIFIED CARE  INC.,346 DELAWARE AVENUE,BUFFALO,NY,14202
017027,01-JAN-11,31-DEC-11,Settled,HGA HOMECARE OF DECATUR,420 WEST PINHOOK RD,LAFAYETTE,LA,70503
367650,01-JAN-11,31-DEC-11,Settled,MENNONITE MEMORIAL HOME HEALTH SVC.,410 WEST ELM STREET,BLUFFTON,OH,45817
368115,01-JAN-11,31-DEC-11,Settled,GENERATIONS CARE HEALTH SERVICES,13607 DETROIT AVENUE,LAKEWOOD,OH,44107 -460
109364,01-JAN-11,31-DEC-11,Settled,M A HOME HEALTH  LLC,2500 SW 107 AVE  STE 29,MIAMI,FL,33165
747199,01-JAN-11,31-DEC-11,Settled,STARLITE HEALTH CARE  INC.,710 SOUTH 8TH STREET,RICHMOND,TX,77469
517085,01-JAN-98,31-JUL-98,Settled,ADVANTAGE HOME HEALTH PROFESSIONALS,705 FIFTH STREET,MOUNDSVILLE,WV,26041
557437,01-OCT-96,30-SEP-97,Settled,MOJAVE HOME HEALTH  INC,14011 PARK AVE SUITE 350,VICTORVILLE,CA,92392
677449,01-JAN-96,04-MAY-96,Settled,OLSTEN KIMBERLY QUALITYCARE,1600 W 38TH STREET  STE. 202,AUSTIN,TX,78731
207059,01-OCT-96,30-SEP-97,Settled,SUPPORTIVE LIVING SYSTEMS  INC.,223 NORTH MAIN STREET,BREWER,ME,04412
227318,01-JAN-95,30-JUN-95,Settled,HOME CARE PRN  INC.,12 WELBY ROAD,NEW BEDFORD,MA,02745
047126,01-JAN-99,01-SEP-99,As Submitted,MHC OF CENTRAL ARKANSAS,2714 UNION AVENUE EXTENDED,MEMPHIS,TN,38112
747245,01-JAN-10,31-DEC-10,Settled,COMMUNITY CARE HEALTH AGENCY,1211 MORNINGSIDE DR,GRAND PRAIRIE,TX,75052-1663
679589,01-JAN-10,31-DEC-10,Settled,AVAILABLE HOME CARE  INC.,400 S ZANG BLVD  STE 200,DALLAS,TX,75208
108156,01-JAN-10,31-DEC-10,Settled,PREFERRED HOME HEALTH SERVICES,12701 S JOHN YOUNG PARKWAY STE 219,ORLANDO,FL,32837
377721,01-JAN-10,31-DEC-10,Settled,INNOVA HOME HEALTH,770 EAST BRITTON ROAD  STE 106,OKLAHOMA CITY,OK,73114
747385,15-APR-10,31-DEC-10,Settled,BETHESDA HEALTHCARE AGENCY,5232 MIRROR LAKE DRIVE,HALTOM CITY,TX,76117
679099,01-JAN-10,31-DEC-10,Settled,CROWN HOME HEALTH SERVICES,603 N CEDAR RIDGE DR SUITE 200,DUNCANVILLE,TX,75116
457548,01-JAN-11,31-DEC-11,As Submitted,M/C LUBBOCK,3411 KNOXVILLE,LUBBOCK,TX,79413
237690,01-JAN-11,31-DEC-11,As Submitted,ADVANCE HOME HEALTH CARE SERVICES,5880 N CANTON CENTER RD STE 462,CANTON,MI,48187
407017,01-JAN-11,31-DEC-11,As Submitted,FONT MARTELO HOME CARE,CARR #924 KM1.7 BO COLLORES,HUMACAO,PR,00792-9206
239112,01-JAN-11,31-DEC-11,As Submitted,MI CHOICE HOME HEALTH CARE  LLC,24650 EUREKA ROAD  SUITE 103,TAYLOR,MI,48180
148120,01-JAN-11,31-DEC-11,As Submitted,WILLOW HOME CARE  LTD,13246 S RT. 59  SUITE 102,PLAINFIELD,IL,60585
239017,01-JAN-11,31-DEC-11,As Submitted,SPHINX HOME HEALTH CARE,4455 METRO PARKWAY SUITE B,STERLING HEIGHTS,MI,48038
267562,01-JAN-11,31-DEC-11,As Submitted,COOPERATIVE HOME CARE  INC,1924 MARCONI AVENUE,ST. LOUIS,MO,63110-3038
467231,15-MAY-11,31-DEC-11,As Submitted,SYMBII HOME HEALTH AND HOSPICE,45 WEST 10000 SOUTH STE 401,SANDY,UT,84070
368126,01-JAN-06,29-DEC-06,Settled,HOME HEALTH AGENCY - CLEVELAND  INC.,2323 LAKE CLUB DRIVE  SUITE 102,COLUMBUS,OH,43232
457866,01-JAN-06,31-DEC-06,Settled,NEW DIMENSION HEALTHCARE SERVICES,101 E BONHAM STREET,DALLAS,TX,75251-
677885,01-JAN-07,31-DEC-07,Settled,MOTION MEDICAL GROUP  LLC,4434 BLUE BONNET DRIVE,HOUSTON,TX,77477
107180,27-DEC-97,29-MAY-98,Settled,INTERIM HEALTHCARE OF FT. LAUDERDALE,2050 SPECTRUM BLVD.,FT. LAUDERDALE,FL,33309
107497,01-JUL-99,30-JUN-00,Settled,UNIVERSAL HOME HEALTH SERVICES,3750 WEST 16 AVENUE  STE. 102,HIALEAH,FL,33012-
217036,01-JAN-11,31-DEC-11,As Submitted,PROF HEALTHCARE RESOURCES OF BALTIM,1501 EDGEWOOD ST  SUITE A,BALTIMORE,MD,21227
058226,01-JAN-11,31-DEC-11,Settled,GIDDA S HOME HEALTH SERVICES  INC.,13351 HAWTHORNE BLVD.,HAWTHORNE,CA,90250
679582,01-JAN-11,31-DEC-11,As Submitted,SENIOR ALLEGIANCE  INC,2501 WESTERLAND DRIVE APT E103,HOUSTON,TX,77063
109378,01-JAN-11,31-DEC-11,As Submitted,LIVING CARE HOME HEALTH INC.,1460 NW 107TH AVENUE STE N,MIAMI,FL,33172
679273,01-JAN-11,31-DEC-11,As Submitted,DLS REHAB SERVICES INC DBA ALLIED,2722 HOLLANDALE LN  STE 200,FARMERS BRANCH,TX,75234
037315,12-DEC-94,31-DEC-95,Reopened,ARIZONA HOME HEALTH SPECIALIST INC.,5314 N. 12TH ST.,PHOENIX,AZ,85014
459480,01-JAN-10,31-DEC-10,Settled,DENSON HOME HEALTH INC,17629 EL CAMINO REAL #400,HOUSTON,TX,77058
107438,01-JAN-02,10-JUN-02,Settled,GENTIVA HEALTH SERVICES,206 SOUTH FLORIDA ST,BUSHNELL,FL,33513-
057173,01-JAN-98,31-MAY-98,Reopened,OLSTEN HEALTH SERVICES,501 MARIN STREET #204,THOUSAND OAKS,CA,91360
147860,01-JAN-11,31-DEC-11,As Submitted,SERENITY HOME HEALTHCARE  INC.,6677 N LINCOLN AVE STE 320,LINCOLNWOOD,IL,60712
157602,01-JAN-11,31-DEC-11,As Submitted,MAXIMUM HOME HEALTH CARE  INC.,8220 CALUMET AVE,MUNSTER,IN,46321-1704
067407,01-JAN-11,31-DEC-11,As Submitted,BERKLEY HOME HEALTH CARE,10697 E. DARTMOUTH AVE,AURORA,CO,80014
467212,01-JAN-10,31-DEC-10,Settled,MAXIM HEALTHCARE - SALT LAKE CITY,655 EAST 4500 SOUTH  SUITE 170,SALT LAKE CITY,UT,84107
147034,01-JUL-10,30-JUN-11,As Submitted,EGYPTIAN HEALTH DEPARTMENT,1412 U.S. 45 NORTH,ELDORADO,IL,62930
677944,01-JAN-11,31-DEC-11,Settled,BLEDKOP HOME HEALTH AGENCY INC,1314 WINECUP CT,ALLEN,TX,75002
227281,01-JAN-11,31-DEC-11,Settled,NEW ENGLAND HOME HEALTH SERVICES,594 MARRETT ROAD  UNIT 11,LEXINGTON,MA,02421 7605
397782,01-JAN-11,31-DEC-11,Settled,MAXIM HEALTHCARE SERVICES  INC.,301 CITY LINE AVE,BALA CYNWYD,PA,19004
557690,01-JAN-11,31-DEC-11,Settled,RX STAFFING AND HOME CARE,4640 MARCONI AVENUE STE 1,SACRAMENTO,CA,95821
679508,01-JAN-11,31-DEC-11,As Submitted,WC HOME HEALTH SERVICES,5011 MOURNING DOVE DR.,RICHMOND,TX,77469
377280,01-JAN-97,31-DEC-97,Settled,RURAL HOME HEALTH  INC.,800 W. MAIN,ANTLERS,OK,74523
377511,01-JAN-98,30-JUN-98,Settled,TAILOR MADE HOME HEALTH  INC,,TUTTLE,OK,73089
447218,01-JAN-98,31-JAN-99,As Submitted,COUNTRY HOME HEALTH - JACKSON,371 NORTH PARKWAY,JACKSON,TN,38305
458046,01-JAN-97,31-DEC-97,Settled,L. P  ADVANTAGE HOME HEALTH AGY. INC,4639 CORONA SUITE 34,CORPUS CHRISTI,TX,78411
058318,01-JAN-10,31-DEC-10,Settled,MAXIM HEALTHCARE SERVICES  INC.,1050 FULTON AVE.  SUITE 150,SACRAMENTO,CA,95825
337016,01-JAN-10,31-DEC-10,Settled,DUTCHESS COUNTY DEPARTMENT OF HEALTH,387 MAIN MALL,POUGHKEEPSIE,NY,12601
557556,01-JAN-03,31-DEC-03,Settled,LIFECARE SOLUTIONS,815 DUBUQUE AVENUE,S. SOUTH FRANCISCO,CA,940801830
107537,01-JAN-04,05-SEP-04,Settled,HOSPITAL WITHOUT WALLS  INC.,740634,BOYNTON BEACH,FL,33474-0634
267051,01-JAN-11,31-DEC-11,As Submitted,MONROE COUNTY HOME HEALTH AGENCY,310 NORTH MARKET,PARIS,MO,65275
167237,01-JUL-10,30-JUN-11,Settled,COMMUNITY BASED SERVICES HOME HEALTH,112 10TH STREET SW,WAVERLY,IA,50677
147606,01-JAN-11,31-DEC-11,Settled,QUALITY HOME CARE SERVICES  LTD,3510 W 79TH STREET,CHICAGO,IL,60652
